Lastnofitied,FirstNotifiedAt,SiteID,InstanceID,LTimeCluster,FTimeCluster,15minutelastcluster,15minutefirstcluster
1508132781,1505851807,3682533,23484,1508130000,1505851200,1508132700,1505851200
1508204815,1508204815,3658211,23733,1508202000,1508202000,1508204700,1508204700
1508205690,1508205690,3658134,23507,1508205600,1508205600,1508205600,1508205600
1508205795,1505894685,3606470,23465,1508205600,1505894400,1508205600,1505894400
1508206635,1501298202,3658228,23540,1508205600,1501297200,1508206500,1501298100
1508211606,1508211606,3685129,23535,1508209200,1508209200,1508211000,1508211000
1508211606,1508198585,3685129,23518,1508209200,1508198400,1508211000,1508198400
1508211606,1508211606,3685129,23529,1508209200,1508209200,1508211000,1508211000
1508211606,1505989466,3685129,23519,1508209200,1505988000,1508211000,1505988900
1508215036,1508215036,3682715,23624,1508212800,1508212800,1508214600,1508214600
1508218326,1490133636,3689143,23464,1508216400,1490133600,1508218200,1490133600
1508219376,1508213706,3658158,23563,1508216400,1508212800,1508219100,1508213700
1508219551,1505872527,3682592,23541,1508216400,1505869200,1508219100,1505871900
1508219551,1508183742,3658221,24058,1508216400,1508180400,1508219100,1508183100
1508223051,1500352391,3687368,24064,1508220000,1500350400,1508222700,1500352200
1508223891,1498725561,3682601,23463,1508223600,1498723200,1508223600,1498725000
1508226831,1505368747,3658218,23471,1508223600,1505365200,1508226300,1505367900
1508226866,1508226866,3658205,23945,1508223600,1508223600,1508226300,1508226300
1508227216,1508220041,3658146,23968,1508227200,1508220000,1508227200,1508220000
1508227321,1508220146,3658146,23638,1508227200,1508220000,1508227200,1508220000
1508230086,1508204815,3658211,23733,1508227200,1508202000,1508229900,1508204700
1508230856,1508220041,3658146,23968,1508230800,1508220000,1508230800,1508220000
1508230927,1508230927,3685140,23461,1508230800,1508230800,1508230800,1508230800
1508231031,1508220146,3658146,23638,1508230800,1508220000,1508230800,1508220000
1508231591,1505872527,3682592,23541,1508230800,1505869200,1508230800,1505871900
1508233271,1505872527,3682592,23541,1508230800,1505869200,1508232600,1505871900
1508235616,1508220041,3658146,23968,1508234400,1508220000,1508235300,1508220000
1508235826,1508220146,3658146,23638,1508234400,1508220000,1508235300,1508220000
1508236841,1508220041,3658146,23968,1508234400,1508220000,1508236200,1508220000
1508237016,1508220146,3658146,23638,1508234400,1508220000,1508236200,1508220000
1508238031,1508220041,3658146,23968,1508238000,1508220000,1508238000,1508220000
1508238206,1508220146,3658146,23638,1508238000,1508220000,1508238000,1508220000
1508238381,1508220041,3658146,23968,1508238000,1508220000,1508238000,1508220000
1508239256,1508220041,3658146,23968,1508238000,1508220000,1508238900,1508220000
1508239466,1508220146,3658146,23638,1508238000,1508220000,1508238900,1508220000
1508239886,1508239886,3685129,24184,1508238000,1508238000,1508239800,1508239800
1508239991,1508226866,3658205,23945,1508238000,1508223600,1508239800,1508226300
1508240061,1508240061,3685129,23527,1508238000,1508238000,1508239800,1508239800
1508240831,1505872527,3682592,23541,1508238000,1505869200,1508240700,1505871900
1508241636,1508220041,3658146,23968,1508241600,1508220000,1508241600,1508220000
1508241811,1508220146,3658146,23638,1508241600,1508220000,1508241600,1508220000
1508242056,1497589877,3607492,23843,1508241600,1497589200,1508241600,1497589200
1508243421,1508243421,3658226,23477,1508241600,1508241600,1508243400,1508243400
1508243596,1508204815,3658211,23733,1508241600,1508202000,1508243400,1508204700
1508244646,1508220041,3658146,23968,1508241600,1508220000,1508244300,1508220000
1508244786,1508220146,3658146,23638,1508241600,1508220000,1508244300,1508220000
1508245556,1508245556,3607280,23562,1508245200,1508245200,1508245200,1508245200
1508245556,1508245556,3607280,23977,1508245200,1508245200,1508245200,1508245200
1508245556,1508245556,3607280,23560,1508245200,1508245200,1508245200,1508245200
1508245556,1490128246,3607280,23502,1508245200,1490126400,1508245200,1490128200
1508245591,1508245591,3607280,23503,1508245200,1508245200,1508245200,1508245200
1508245976,1505851807,3682533,23484,1508245200,1505851200,1508245200,1505851200
1508248566,1490133636,3689143,23464,1508245200,1490133600,1508247900,1490133600
1508250742,1490133636,3689143,23464,1508248800,1490133600,1508250600,1490133600
1508252247,1508226866,3658205,23945,1508248800,1508223600,1508251500,1508226300
1508252596,1505894685,3606470,23465,1508252400,1505894400,1508252400,1505894400
1508252771,1498725561,3682601,23463,1508252400,1498723200,1508252400,1498725000
1508253751,1500754486,3687920,23636,1508252400,1500753600,1508253300,1500753600
1508261031,1508226866,3658205,23945,1508259600,1508223600,1508260500,1508226300
1508263796,1508263796,3685181,23862,1508263200,1508263200,1508263200,1508263200
1508264251,1505894685,3606470,23465,1508263200,1505894400,1508264100,1505894400
1508265021,1508230927,3685140,23461,1508263200,1508230800,1508265000,1508230800
1508267541,1508267541,3658146,23968,1508266800,1508266800,1508266800,1508266800
1508267716,1508267716,3658146,23638,1508266800,1508266800,1508267700,1508267700
1508268836,1505894685,3606470,23465,1508266800,1505894400,1508268600,1505894400
1508269151,1508269151,3658221,24058,1508266800,1508266800,1508268600,1508268600
1508270446,1508267541,3658146,23968,1508270400,1508266800,1508270400,1508266800
1508270621,1508267716,3658146,23638,1508270400,1508266800,1508270400,1508267700
1508272686,1505894685,3606470,23465,1508270400,1505894400,1508272200,1505894400
1508273036,1503345902,3689326,23806,1508270400,1503345600,1508272200,1503345600
1508273981,1508269151,3658221,24058,1508270400,1508266800,1508273100,1508268600
1508274226,1508274226,3658211,23733,1508274000,1508274000,1508274000,1508274000
1508275031,1508275031,3658220,23483,1508274000,1508274000,1508274900,1508274900
1508275136,1508275136,3685129,23518,1508274000,1508274000,1508274900,1508274900
1508275556,1505894685,3606470,23465,1508274000,1505894400,1508274900,1505894400
1508276081,1508276081,3658158,23563,1508274000,1508274000,1508275800,1508275800
1508276851,1508269151,3658221,24058,1508274000,1508266800,1508276700,1508268600
1508277026,1505894685,3606470,23465,1508274000,1505894400,1508276700,1505894400
1508277236,1508274226,3658211,23733,1508274000,1508274000,1508276700,1508274000
1508277621,1508267541,3658146,23968,1508277600,1508266800,1508277600,1508266800
1508277831,1508267716,3658146,23638,1508277600,1508266800,1508277600,1508267700
1508277971,1505368747,3658218,23471,1508277600,1505365200,1508277600,1505367900
1508279441,1508267541,3658146,23968,1508277600,1508266800,1508279400,1508266800
1508279511,1508267716,3658146,23638,1508277600,1508266800,1508279400,1508267700
1508279721,1508279721,3658219,23460,1508277600,1508277600,1508279400,1508279400
1508280457,1508269151,3658221,24058,1508277600,1508266800,1508280300,1508268600
1508281611,1505368747,3658218,23471,1508281200,1505365200,1508281200,1505367900
1508282626,1508269151,3658221,24058,1508281200,1508266800,1508282100,1508268600
1508286476,1505368747,3658218,23471,1508284800,1505365200,1508285700,1505367900
1508286826,1508286826,3685181,23970,1508284800,1508284800,1508286600,1508286600
1508287211,1505368747,3658218,23471,1508284800,1505365200,1508286600,1505367900
1508287281,1508276081,3658158,23563,1508284800,1508274000,1508286600,1508275800
1508287736,1508269151,3658221,24058,1508284800,1508266800,1508287500,1508268600
1508288086,1496504200,3684493,23637,1508284800,1496502000,1508287500,1496503800
1508288191,1505368747,3658218,23471,1508284800,1505365200,1508287500,1505367900
1508288926,1505368747,3658218,23471,1508288400,1505365200,1508288400,1505367900
1508289417,1505368747,3658218,23471,1508288400,1505365200,1508289300,1505367900
1508290151,1505368747,3658218,23471,1508288400,1505365200,1508289300,1505367900
1508290606,1508269151,3658221,24058,1508288400,1508266800,1508290200,1508268600
1508291797,1490133636,3689143,23464,1508288400,1490133600,1508291100,1490133600
1508294736,1505368747,3658218,23471,1508292000,1505365200,1508294700,1505367900
1508295506,1505851807,3682533,23484,1508292000,1505851200,1508294700,1505851200
1508295996,1505894685,3606470,23465,1508295600,1505894400,1508295600,1505894400
1508296346,1499560971,3682534,23476,1508295600,1499558400,1508295600,1499560200
1508297851,1508276081,3658158,23563,1508295600,1508274000,1508297400,1508275800
1508298586,1508298586,3658156,23506,1508295600,1508295600,1508298300,1508298300
1508299461,1499560971,3682534,23476,1508299200,1499558400,1508299200,1499560200
1508300441,1499560971,3682534,23476,1508299200,1499558400,1508300100,1499560200
1508301001,1508269151,3658221,24058,1508299200,1508266800,1508301000,1508268600
1508301316,1508301316,3606436,23575,1508299200,1508299200,1508301000,1508301000
1508301351,1498725561,3682601,23463,1508299200,1498723200,1508301000,1498725000
1508302436,1508269151,3658221,24058,1508299200,1508266800,1508301900,1508268600
1508307896,1508307896,3660676,23705,1508306400,1508306400,1508307300,1508307300
1508307931,1508307931,3660676,23712,1508306400,1508306400,1508307300,1508307300
1508314756,1508314756,3607277,23765,1508313600,1508313600,1508314500,1508314500
1508314966,1506636550,3606344,23650,1508313600,1506636000,1508314500,1506636000
1508315036,1508301316,3606436,23575,1508313600,1508299200,1508314500,1508301000
1508315562,1499560971,3682534,23476,1508313600,1499558400,1508315400,1499560200
1508315701,1508315701,3607277,23813,1508313600,1508313600,1508315400,1508315400
1508315736,1490133636,3689143,23464,1508313600,1490133600,1508315400,1490133600
1508317311,1498725561,3682601,23463,1508317200,1498723200,1508317200,1498725000
1508321511,1508321511,3607474,23686,1508320800,1508320800,1508320800,1508320800
1508322036,1499560971,3682534,23476,1508320800,1499558400,1508321700,1499560200
1508322176,1505894685,3606470,23465,1508320800,1505894400,1508321700,1505894400
1508322666,1508322666,3658211,23733,1508320800,1508320800,1508322600,1508322600
1508323086,1508322666,3658211,23733,1508320800,1508320800,1508322600,1508322600
1508324976,1508324976,3684487,23775,1508324400,1508324400,1508324400,1508324400
1508327846,1508327846,3658226,23477,1508324400,1508324400,1508327100,1508327100
1508329947,1505872527,3682592,23541,1508328000,1505869200,1508329800,1505871900
1508331031,1508322666,3658211,23733,1508328000,1508320800,1508330700,1508322600
1508339396,1505894685,3606470,23465,1508338800,1505894400,1508338800,1505894400
1508342791,1490133636,3689143,23464,1508342400,1490133600,1508342400,1490133600
1508344436,1508344436,3658217,23552,1508342400,1508342400,1508344200,1508344200
1508347866,1508347866,3658226,23477,1508346000,1508346000,1508347800,1508347800
1508352171,1508352171,3687618,23498,1508349600,1508349600,1508351400,1508351400
1508355321,1508347866,3658226,23477,1508353200,1508346000,1508355000,1508347800
1508356826,1505368747,3658218,23471,1508356800,1505365200,1508356800,1505367900
1508357456,1490133636,3689143,23464,1508356800,1490133600,1508356800,1490133600
1508358191,1490133636,3689143,23464,1508356800,1490133600,1508357700,1490133600
1508360396,1505368747,3658218,23471,1508356800,1505365200,1508359500,1505367900
1508361446,1505368747,3658218,23471,1508360400,1505365200,1508361300,1505367900
1508368481,1508347866,3658226,23477,1508367600,1508346000,1508367600,1508347800
1508370126,1505368747,3658218,23471,1508367600,1505365200,1508369400,1505367900
1508372576,1505368747,3658218,23471,1508371200,1505365200,1508372100,1505367900
1508373137,1508373137,3658158,23563,1508371200,1508371200,1508373000,1508373000
1508374257,1505368747,3658218,23471,1508371200,1505365200,1508373900,1505367900
1508376042,1505894685,3606470,23465,1508374800,1505894400,1508375700,1505894400
1508376217,1505368747,3658218,23471,1508374800,1505365200,1508375700,1505367900
1508382831,1505894685,3606470,23465,1508382000,1505894400,1508382000,1505894400
1508387524,1505368747,3658218,23471,1508385600,1505365200,1508387400,1505367900
1508390920,1505368747,3658218,23471,1508389200,1505365200,1508390100,1505367900
1508391480,1508391480,3658221,24058,1508389200,1508389200,1508391000,1508391000
1508391760,1506057055,3658215,23878,1508389200,1506056400,1508391000,1506056400
1508392390,1505368747,3658218,23471,1508389200,1505365200,1508391900,1505367900
1508393336,1508393336,3658211,23733,1508392800,1508392800,1508392800,1508392800
1508394875,1508391480,3658221,24058,1508392800,1508389200,1508394600,1508391000
1508395120,1505894685,3606470,23465,1508392800,1505894400,1508394600,1505894400
1508396871,1508396871,3658132,23553,1508396400,1508396400,1508396400,1508396400
1508398516,1505368747,3658218,23471,1508396400,1505365200,1508398200,1505367900
1508399846,1508393336,3658211,23733,1508396400,1508392800,1508399100,1508392800
1508400196,1498725561,3682601,23463,1508400000,1498723200,1508400000,1498725000
1508401141,1498725561,3682601,23463,1508400000,1498723200,1508400900,1498725000
1508404571,1508404571,3688211,23688,1508403600,1508403600,1508404500,1508404500
1508405936,1505989466,3685129,23519,1508403600,1505988000,1508405400,1505988900
1508405936,1508405936,3685129,23528,1508403600,1508403600,1508405400,1508405400
1508405936,1508405936,3685129,23527,1508403600,1508403600,1508405400,1508405400
1508405936,1508405936,3685129,23526,1508403600,1508403600,1508405400,1508405400
1508406006,1508406006,3685129,23532,1508403600,1508403600,1508405400,1508405400
1508406811,1508393336,3658211,23733,1508403600,1508392800,1508406300,1508392800
1508414371,1508393336,3658211,23733,1508410800,1508392800,1508413500,1508392800
1508417241,1508393336,3658211,23733,1508414400,1508392800,1508417100,1508392800
1508421511,1508404571,3688211,23688,1508418000,1508403600,1508420700,1508404500
1508421826,1508421826,3606460,23717,1508421600,1508421600,1508421600,1508421600
1508425291,1505894685,3606470,23465,1508425200,1505894400,1508425200,1505894400
1508426271,1505894685,3606470,23465,1508425200,1505894400,1508426100,1505894400
1508427496,1505894685,3606470,23465,1508425200,1505894400,1508427000,1505894400
1508430226,1508430226,3685140,23461,1508428800,1508428800,1508429700,1508429700
1508432326,1505894685,3606470,23465,1508428800,1505894400,1508431500,1505894400
1508432781,1488427825,3658123,23544,1508432400,1488427200,1508432400,1488427200
1508433446,1508433446,3658226,23477,1508432400,1508432400,1508433300,1508433300
1508442407,1508433446,3658226,23477,1508439600,1508432400,1508442300,1508433300
1508442896,1508442896,3606436,23575,1508439600,1508439600,1508442300,1508442300
1508447726,1508447726,3607474,23686,1508446800,1508446800,1508447700,1508447700
1508448251,1508447726,3607474,23686,1508446800,1508446800,1508447700,1508447700
1508454516,1498725561,3682601,23463,1508454000,1498723200,1508454000,1498725000
1508455111,1505368747,3658218,23471,1508454000,1505365200,1508454900,1505367900
1508455566,1507081711,3658212,24061,1508454000,1507078800,1508454900,1507081500
1508455776,1508455776,3855921,23629,1508454000,1508454000,1508454900,1508454900
1508457456,1508457456,3658221,24058,1508454000,1508454000,1508456700,1508456700
1508459521,1508459521,3658211,23733,1508457600,1508457600,1508459400,1508459400
1508461726,1498725561,3682601,23463,1508461200,1498723200,1508461200,1498725000
1508461796,1508457456,3658221,24058,1508461200,1508454000,1508461200,1508456700
1508463721,1508457456,3658221,24058,1508461200,1508454000,1508463000,1508456700
1508464736,1508457456,3658221,24058,1508461200,1508454000,1508463900,1508456700
1508466381,1508466381,3606436,23575,1508464800,1508464800,1508465700,1508465700
1508467116,1508457456,3658221,24058,1508464800,1508454000,1508466600,1508456700
1508467886,1508467886,3684494,23497,1508464800,1508464800,1508467500,1508467500
1508469146,1505368747,3658218,23471,1508468400,1505365200,1508468400,1505367900
1508469601,1505894685,3606470,23465,1508468400,1505894400,1508469300,1505894400
1508474676,1498725561,3682601,23463,1508472000,1498723200,1508473800,1498725000
1508475901,1508475901,3689364,23844,1508475600,1508475600,1508475600,1508475600
1508475901,1508475901,3682717,23488,1508475600,1508475600,1508475600,1508475600
1508477896,1508457456,3658221,24058,1508475600,1508454000,1508477400,1508456700
1508478456,1505872527,3682592,23541,1508475600,1505869200,1508478300,1505871900
1508478912,1508478912,3688211,23688,1508475600,1508475600,1508478300,1508478300
1508479682,1508457456,3658221,24058,1508479200,1508454000,1508479200,1508456700
1508480452,1508480452,3658199,23542,1508479200,1508479200,1508480100,1508480100
1508481397,1508481397,3685129,23527,1508479200,1508479200,1508481000,1508481000
1508481397,1505989466,3685129,23519,1508479200,1505988000,1508481000,1505988900
1508483812,1505851807,3682533,23484,1508482800,1505851200,1508483700,1505851200
1508485737,1498725561,3682601,23463,1508482800,1498723200,1508485500,1498725000
1508487137,1508487137,3658184,23556,1508486400,1508486400,1508486400,1508486400
1508490287,1505935775,3682582,23467,1508490000,1505934000,1508490000,1505934900
1508494347,1505894685,3606470,23465,1508493600,1505894400,1508493600,1505894400
1508498547,1508498547,3682717,23475,1508497200,1508497200,1508498100,1508498100
1508499877,1505935775,3682582,23467,1508497200,1505934000,1508499000,1505934900
1508502397,1508502397,3606407,23784,1508500800,1508500800,1508501700,1508501700
1508504357,1508504357,3687419,23474,1508500800,1508500800,1508503500,1508503500
1508509397,1508509397,3658226,23477,1508508000,1508508000,1508508900,1508508900
1508513037,1505894685,3606470,23465,1508511600,1505894400,1508512500,1505894400
1508513947,1505894685,3606470,23465,1508511600,1505894400,1508513400,1505894400
1508514612,1508459521,3658211,23733,1508511600,1508457600,1508514300,1508459400
1508520702,1505894685,3606470,23465,1508518800,1505894400,1508520600,1505894400
1508522627,1499560971,3682534,23476,1508522400,1499558400,1508522400,1499560200
1508526722,1508526722,3843028,23577,1508526000,1508526000,1508526000,1508526000
1508531062,1508526722,3843028,23577,1508529600,1508526000,1508530500,1508526000
1508536207,1508459521,3658211,23733,1508533200,1508457600,1508535900,1508459400
1508541460,1508541460,3685140,23461,1508540400,1508540400,1508541300,1508541300
1508542962,1508542962,3658221,24058,1508540400,1508540400,1508542200,1508542200
1508545797,1508545797,3658219,23460,1508544000,1508544000,1508544900,1508544900
1508550207,1505368747,3658218,23471,1508547600,1505365200,1508549400,1505367900
1508552797,1508459521,3658211,23733,1508551200,1508457600,1508552100,1508459400
1508554022,1508554022,3687618,23498,1508551200,1508551200,1508553900,1508553900
1508554127,1508554127,3689365,23728,1508551200,1508551200,1508553900,1508553900
1508556507,1505894685,3606470,23465,1508554800,1505894400,1508555700,1505894400
1508557207,1505368747,3658218,23471,1508554800,1505365200,1508556600,1505367900
1508557417,1505872527,3682592,23541,1508554800,1505869200,1508556600,1505871900
1508560427,1498725561,3682601,23463,1508558400,1498723200,1508560200,1498725000
1508561092,1505368747,3658218,23471,1508558400,1505365200,1508560200,1505367900
1508562424,1508562424,3682717,23475,1508562000,1508562000,1508562000,1508562000
1508562844,1505368747,3658218,23471,1508562000,1505365200,1508562000,1505367900
1508564384,1508564384,3658221,24058,1508562000,1508562000,1508563800,1508563800
1508564629,1505894685,3606470,23465,1508562000,1505894400,1508563800,1505894400
1508567254,1505368747,3658218,23471,1508565600,1505365200,1508566500,1505367900
1508569600,1505368747,3658218,23471,1508569200,1505365200,1508569200,1505367900
1508571210,1508571210,3682544,23558,1508569200,1508569200,1508571000,1508571000
1508571665,1499266016,3606489,23605,1508569200,1499263200,1508571000,1499265900
1508571700,1508571700,3606489,23603,1508569200,1508569200,1508571000,1508571000
1508571700,1508571700,3606489,23782,1508569200,1508569200,1508571000,1508571000
1508571735,1508571735,3606489,23609,1508569200,1508569200,1508571000,1508571000
1508571770,1508571770,3606489,23604,1508569200,1508569200,1508571000,1508571000
1508571770,1508571770,3606489,23805,1508569200,1508569200,1508571000,1508571000
1508573030,1508573030,3843028,23577,1508572800,1508572800,1508572800,1508572800
1508573730,1498725561,3682601,23463,1508572800,1498723200,1508573700,1498725000
1508574290,1508573030,3843028,23577,1508572800,1508572800,1508573700,1508572800
1508577195,1508573030,3843028,23577,1508576400,1508572800,1508576400,1508572800
1508578700,1505872527,3682592,23541,1508576400,1505869200,1508578200,1505871900
1508582445,1508545797,3658219,23460,1508580000,1508544000,1508581800,1508544900
1508583215,1505851807,3682533,23484,1508580000,1505851200,1508582700,1505851200
1508584090,1508584090,3685184,24037,1508583600,1508583600,1508583600,1508583600
1508585210,1508573030,3843028,23577,1508583600,1508572800,1508584500,1508572800
1508586610,1508573030,3843028,23577,1508583600,1508572800,1508586300,1508572800
1508588430,1505872527,3682592,23541,1508587200,1505869200,1508588100,1505871900
1508590320,1505872527,3682592,23541,1508587200,1505869200,1508589900,1505871900
1508591090,1508591090,3658226,23477,1508590800,1508590800,1508590800,1508590800
1508592526,1508592526,3687379,23613,1508590800,1508590800,1508591700,1508591700
1508592736,1508554127,3689365,23728,1508590800,1508551200,1508592600,1508553900
1508594311,1508591090,3658226,23477,1508590800,1508590800,1508593500,1508590800
1508598090,1508591090,3658226,23477,1508598000,1508590800,1508598000,1508590800
1508598825,1508591090,3658226,23477,1508598000,1508590800,1508598000,1508590800
1508599875,1505894685,3606470,23465,1508598000,1505894400,1508599800,1505894400
1508601310,1508573030,3843028,23577,1508598000,1508572800,1508600700,1508572800
1508605930,1508573030,3843028,23577,1508605200,1508572800,1508605200,1508572800
1508614401,1508459521,3658211,23733,1508612400,1508457600,1508614200,1508459400
1508614506,1508591090,3658226,23477,1508612400,1508590800,1508614200,1508590800
1508614716,1508573030,3843028,23577,1508612400,1508572800,1508614200,1508572800
1508620281,1508591090,3658226,23477,1508619600,1508590800,1508619600,1508590800
1508621366,1508459521,3658211,23733,1508619600,1508457600,1508620500,1508459400
1508621436,1508621436,3607303,23499,1508619600,1508619600,1508621400,1508621400
1508622731,1505368747,3658218,23471,1508619600,1505365200,1508622300,1505367900
1508628506,1508628506,3607303,23500,1508626800,1508626800,1508627700,1508627700
1508634946,1508634946,3658227,23545,1508634000,1508634000,1508634900,1508634900
1508635927,1503345902,3689326,23806,1508634000,1503345600,1508635800,1503345600
1508637642,1508637642,3658167,23482,1508637600,1508637600,1508637600,1508637600
1508638657,1498725561,3682601,23463,1508637600,1498723200,1508638500,1498725000
1508639637,1508639637,3658128,23456,1508637600,1508637600,1508639400,1508639400
1508639777,1508639777,3658215,23530,1508637600,1508637600,1508639400,1508639400
1508641982,1508641982,3685140,23461,1508641200,1508641200,1508641200,1508641200
1508643067,1508562424,3682717,23475,1508641200,1508562000,1508643000,1508562000
1508643312,1505894685,3606470,23465,1508641200,1505894400,1508643000,1505894400
1508644467,1508644467,3658221,24058,1508641200,1508641200,1508643900,1508643900
1508644467,1500754486,3687920,23636,1508641200,1500753600,1508643900,1500753600
1508646967,1505368747,3658218,23471,1508644800,1505365200,1508646600,1505367900
1508647177,1505894685,3606470,23465,1508644800,1505894400,1508646600,1505894400
1508647632,1499560971,3682534,23476,1508644800,1499558400,1508647500,1499560200
1508647702,1508637642,3658167,23482,1508644800,1508637600,1508647500,1508637600
1508648786,1508644467,3658221,24058,1508648400,1508641200,1508648400,1508643900
1508651271,1508644467,3658221,24058,1508648400,1508641200,1508651100,1508643900
1508654771,1508554127,3689365,23728,1508652000,1508551200,1508654700,1508553900
1508655786,1508644467,3658221,24058,1508655600,1508641200,1508655600,1508643900
1508659741,1508644467,3658221,24058,1508659200,1508641200,1508659200,1508643900
1508660931,1508660931,3658207,23644,1508659200,1508659200,1508660100,1508660100
1508668141,1505851807,3682533,23484,1508666400,1505851200,1508667300,1505851200
1508669786,1498725561,3682601,23463,1508666400,1498723200,1508669100,1498725000
1508672621,1508672621,3658226,23477,1508670000,1508670000,1508671800,1508671800
1508675176,1505872527,3682592,23541,1508673600,1505869200,1508674500,1505871900
1508683821,1505851807,3682533,23484,1508680800,1505851200,1508683500,1505851200
1508683891,1508683891,3687613,23598,1508680800,1508680800,1508683500,1508683500
1508684731,1508683891,3687613,23598,1508684400,1508680800,1508684400,1508683500
1508687426,1508459521,3658211,23733,1508684400,1508457600,1508687100,1508459400
1508689631,1508689631,3687618,23498,1508688000,1508688000,1508688900,1508688900
1508689736,1508689736,3658226,23477,1508688000,1508688000,1508688900,1508688900
1508690471,1505894685,3606470,23465,1508688000,1505894400,1508689800,1505894400
1508700901,1505368747,3658218,23471,1508698800,1505365200,1508700600,1505367900
1508701181,1508701181,3658221,24058,1508698800,1508698800,1508700600,1508700600
1508704506,1505368747,3658218,23471,1508702400,1505365200,1508704200,1505367900
1508705171,1508701181,3658221,24058,1508702400,1508698800,1508705100,1508700600
1508705241,1508689736,3658226,23477,1508702400,1508688000,1508705100,1508688900
1508706151,1508701181,3658221,24058,1508706000,1508698800,1508706000,1508700600
1508706816,1508701181,3658221,24058,1508706000,1508698800,1508706000,1508700600
1508708286,1508689736,3658226,23477,1508706000,1508688000,1508707800,1508688900
1508708426,1498725561,3682601,23463,1508706000,1498723200,1508707800,1498725000
1508712101,1495513520,3684496,23822,1508709600,1495512000,1508711400,1495512900
1508712136,1508712136,3606848,23504,1508709600,1508709600,1508711400,1508711400
1508715216,1508459521,3658211,23733,1508713200,1508457600,1508715000,1508459400
1508716511,1508689631,3687618,23498,1508713200,1508688000,1508715900,1508688900
1508719381,1508701181,3658221,24058,1508716800,1508698800,1508718600,1508700600
1508721131,1508701181,3658221,24058,1508720400,1508698800,1508720400,1508700600
1508721376,1508721376,3658230,23555,1508720400,1508720400,1508721300,1508721300
1508722286,1506057055,3658215,23878,1508720400,1506056400,1508722200,1506056400
1508723266,1508701181,3658221,24058,1508720400,1508698800,1508723100,1508700600
1508723721,1508701181,3658221,24058,1508720400,1508698800,1508723100,1508700600
1508724071,1508724071,3658153,23838,1508724000,1508724000,1508724000,1508724000
1508724246,1508724246,3606489,23608,1508724000,1508724000,1508724000,1508724000
1508724491,1508724491,3658153,23694,1508724000,1508724000,1508724000,1508724000
1508724491,1508724491,3658153,23691,1508724000,1508724000,1508724000,1508724000
1508724631,1508724631,3606489,23793,1508724000,1508724000,1508724000,1508724000
1508724631,1508724631,3606489,23767,1508724000,1508724000,1508724000,1508724000
1508724631,1508724631,3606489,23782,1508724000,1508724000,1508724000,1508724000
1508724631,1508571770,3606489,23604,1508724000,1508569200,1508724000,1508571000
1508724631,1508724631,3606489,23603,1508724000,1508724000,1508724000,1508724000
1508724631,1508571770,3606489,23805,1508724000,1508569200,1508724000,1508571000
1508724631,1499266016,3606489,23605,1508724000,1499263200,1508724000,1499265900
1508725331,1508701181,3658221,24058,1508724000,1508698800,1508724900,1508700600
1508726381,1508459521,3658211,23733,1508724000,1508457600,1508725800,1508459400
1508726661,1508701181,3658221,24058,1508724000,1508698800,1508725800,1508700600
1508727396,1506057055,3658215,23878,1508724000,1506056400,1508726700,1506056400
1508728586,1508701181,3658221,24058,1508727600,1508698800,1508728500,1508700600
1508730091,1505368747,3658218,23471,1508727600,1505365200,1508729400,1505367900
1508730756,1508701181,3658221,24058,1508727600,1508698800,1508730300,1508700600
1508731351,1505368747,3658218,23471,1508731200,1505365200,1508731200,1505367900
1508732296,1505368747,3658218,23471,1508731200,1505365200,1508732100,1505367900
1508732926,1498725561,3682601,23463,1508731200,1498723200,1508732100,1498725000
1508733976,1505894685,3606470,23465,1508731200,1505894400,1508733900,1505894400
1508734851,1508701181,3658221,24058,1508734800,1508698800,1508734800,1508700600
1508736461,1508701181,3658221,24058,1508734800,1508698800,1508735700,1508700600
1508737441,1501298202,3658228,23540,1508734800,1501297200,1508736600,1501298100
1508739646,1505851807,3682533,23484,1508738400,1505851200,1508739300,1505851200
1508740136,1501298202,3658228,23540,1508738400,1501297200,1508739300,1501298100
1508740241,1508740241,3685048,23599,1508738400,1508738400,1508740200,1508740200
1508740591,1501298202,3658228,23540,1508738400,1501297200,1508740200,1501298100
1508740906,1508701181,3658221,24058,1508738400,1508698800,1508740200,1508700600
1508741606,1508701181,3658221,24058,1508738400,1508698800,1508741100,1508700600
1508742831,1508701181,3658221,24058,1508742000,1508698800,1508742000,1508700600
1508743496,1501298202,3658228,23540,1508742000,1501297200,1508742900,1501298100
1508744196,1508701181,3658221,24058,1508742000,1508698800,1508743800,1508700600
1508744231,1501298202,3658228,23540,1508742000,1501297200,1508743800,1501298100
1508744826,1505368747,3658218,23471,1508742000,1505365200,1508744700,1505367900
1508746051,1505872527,3682592,23541,1508745600,1505869200,1508745600,1505871900
1508746401,1501298202,3658228,23540,1508745600,1501297200,1508745600,1501298100
1508749062,1501298202,3658228,23540,1508745600,1501297200,1508748300,1501298100
1508750567,1508750567,3658125,23618,1508749200,1508749200,1508750100,1508750100
1508752491,1508701181,3658221,24058,1508749200,1508698800,1508751900,1508700600
1508755641,1508701181,3658221,24058,1508752800,1508698800,1508755500,1508700600
1508759701,1505851807,3682533,23484,1508756400,1505851200,1508759100,1505851200
1508762081,1505872527,3682592,23541,1508760000,1505869200,1508761800,1505871900
